id,artist_names,track_name,source,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,duration_ms,weeks_on_chart,streams
1qwMkkRiD5jqLeUUjfgblh,"Eminem, Anderson .Paak",Lock It Up (feat. Anderson .Paak),Shady/Aftermath/Interscope Records,F#/Gb,Minor,4 beats,0.848,0.745,0.221,0.0949,0.0,0.0796,0.516,-3.052,137.024,170227,1,9328951
1qyFlfPREPbRcS2BNszdYI,Drake,Dreams Money Can Buy,OVO,F#/Gb,Major,4 beats,0.423,0.587,0.529,0.765,0.0,0.114,0.33,-6.635,180.331,253803,1,4321201
1r0faljjM2b876iNoaDUh5,"Big Sean, Migos",Sacrifices,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,A#/Bb,Minor,4 beats,0.779,0.56,0.253,0.258,0.0,0.241,0.421,-7.564,142.032,287320,2,7473887
1r8ZCjfrQxoy2wVaBUbpwg,The Kid LAROI,Thousand Miles,Columbia,G,Major,4 beats,0.376,0.657,0.0768,0.0858,0.0,0.0884,0.203,-4.658,80.565,164782,12,102937989
1r9xUipOqoNwggBpENDsvJ,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,KIDinaKORNER/Interscope Records,B,Minor,4 beats,0.728,0.783,0.266,0.237,0.0,0.434,0.555,-4.424,77.011,173381,14,313016395
1rCcsYnmqbMYdkG7kS9GC5,"Robin Schulz, Erika Sirola",Speechless (feat. Erika Sirola),WM Germany,C#/Db,Major,4 beats,0.574,0.728,0.062,0.0161,1.42e-06,0.0851,0.266,-4.777,125.047,214942,14,76627763
1rDQ4oMwGJI7B4tovsBOxc,Jack Harlow,First Class,Generation Now/Atlantic,G#/Ab,Major,4 beats,0.905,0.563,0.102,0.0254,9.71e-06,0.113,0.324,-6.135,106.998,173948,4,156823695
1rIKgCH4H52lrvDcz50hS8,Zara Larsson,Lush Life,Epic/Record Company TEN,G,Minor,4 beats,0.694,0.712,0.046,0.132,0.0,0.211,0.799,-3.923,98.023,201122,12,40311264
1rX5L6pyl3rVWb55D8Cprr,"Rick Ross, Drake",Gold Roses (feat. Drake),Epic,C#/Db,Major,4 beats,0.502,0.633,0.419,0.00991,0.0,0.389,0.552,-5.8,83.226,349600,3,4297831
1rXq0uoV4KTgRN64jXzIxo,Morgan Wallen,One Thing At A Time,Big Loud Records / Mercury Records / Republic Records,G,Major,4 beats,0.613,0.914,0.03,0.00522,2.21e-06,0.26,0.916,-5.153,141.978,206865,2,19182638
1rfofaqEpACxVEHIZBJe6W,"Camila Cabello, Young Thug",Havana (feat. Young Thug),Syco Music/Epic,D,Major,4 beats,0.765,0.523,0.03,0.184,3.56e-05,0.132,0.394,-4.333,104.988,217307,114,766350393
1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),F#/Gb,Minor,4 beats,0.826,0.593,0.0976,0.688,0.000161,0.17,0.541,-6.401,98.083,209755,104,2250351787
1ri9ZUkBJVFUdgwzCnfcYs,"Becky G, KAROL G",MAMIII,Kemosabe Records/RCA Records,E,Minor,4 beats,0.843,0.7,0.0803,0.0934,0.0,0.14,0.899,-3.563,93.991,226088,13,243217751
1rlIrbWboTRGeKfHhgbJRZ,"Quavo, Drake",FLIP THE SWITCH (feat. Drake),Quality Control Music/Motown Records/Capitol Records,D#/Eb,Minor,4 beats,0.853,0.637,0.331,0.129,0.0,0.267,0.496,-5.924,86.048,156195,1,7013195
1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,High Hopes,DCD2 / Fueled By Ramen,F,Major,4 beats,0.579,0.904,0.0618,0.193,0.0,0.064,0.681,-2.729,82.014,190947,99,822525134
1rsAFUCa6BVMgRQ3FCQQsi,Lil Pump,Boss,Warner Records,A#/Bb,Minor,4 beats,0.803,0.789,0.0383,0.0304,0.0,0.378,0.647,-3.434,119.999,106021,1,3592368
1rv46mRwDqMEhOBZ7vODg3,Michael Bublé,It's Beginning to Look a Lot like Christmas,Reprise,E,Major,3 beats,0.331,0.223,0.0338,0.88,5.92e-06,0.343,0.355,-11.274,92.896,207200,42,259864680
1s2B5cndbqK8rPJEIcKJRQ,"Ozuna, Manuel Turizo",Vaina Loca,VP Records Corp/Dimelo Vi,F#/Gb,Major,4 beats,0.754,0.805,0.0752,0.315,0.0,0.203,0.555,-4.249,93.983,176133,8,85816378
1s7oOCT8vauUh01PbJD6ps,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,B,Major,4 beats,0.799,0.802,0.0371,0.429,0.00128,0.171,0.811,-5.196,107.008,239318,81,627361140
1sBhJGPUKrdRycgKxve70v,"Felix Jaehn, Hight, Alex Aiono",Hot2Touch,Virgin,C#/Db,Minor,4 beats,0.755,0.719,0.0421,0.000875,1.53e-05,0.326,0.813,-5.316,121.986,160826,10,35975127
1sCxVKWImDZSZKvG0U9B23,Selena Gomez,Bad Liar,Selena Gomez PS,C#/Db,Major,4 beats,0.953,0.41,0.0705,0.175,0.0,0.0768,0.718,-6.543,121.074,214648,22,200599935
1sOW4PuG5X3Ie3EXUhAopJ,The Weeknd,Escape From LA,Republic Records,F,Minor,4 beats,0.404,0.524,0.0593,0.0456,0.00316,0.199,0.168,-8.996,145.74,355960,2,19226200
1sPLURKAosM3Jampgp9AWq,Drake,Sandra’s Rose,Cash Money/Drake LP6,C#/Db,Major,4 beats,0.487,0.85,0.25,0.047,0.0,0.142,0.523,-5.427,152.102,216333,3,29602884
1sTUEdVO85YU8Ymk2jeAls,MiC LOWRY,Oh Lord,Polydor Records,G,Minor,4 beats,0.273,0.794,0.0675,0.0217,0.0,0.0616,0.377,-6.644,95.902,214745,4,12671636
1sXUWdKx03aP9Gmzft58rt,Julia Michaels,Issues,J/Republic,G#/Ab,Major,4 beats,0.683,0.427,0.0777,0.368,0.0,0.0604,0.426,-6.827,113.634,176347,28,34905627
1sXr6moCwVxwKEgSPxhVvF,"Calle 24, Chino Pacas",Apaga El Cel,Street Mob Records - Rancho Humilde,A#/Bb,Minor,3 beats,0.744,0.842,0.0358,0.101,2.43e-06,0.148,0.814,-6.576,125.258,170832,5,42673282
1sYSP7gKa5kdKIfhANfori,MAX,Lights Down Low,DCD2 / Crush Music,F,Minor,4 beats,0.623,0.493,0.0338,0.0632,0.0,0.104,0.594,-7.727,81.019,223847,9,30668813
1sbEeUY8KsdvgiQi26JBFz,"DJ Khaled, Drake",POPSTAR (feat. Drake),Epic/We The Best,F,Minor,4 beats,0.803,0.565,0.235,0.0558,0.0,0.141,0.474,-4.711,163.085,200221,40,6127103
1sgDyuLooyvEML4oHspNza,"Kygo, OneRepublic",Lose Somebody,Kygo,C#/Db,Major,4 beats,0.58,0.586,0.0357,0.344,0.0,0.0755,0.507,-6.883,147.988,199549,23,157966171
1skUhc3JS3jLCfugI3gm41,"Loredana, MERO",Kein Plan,Loredana,C,Minor,4 beats,0.878,0.699,0.0464,0.0689,0.00219,0.0753,0.78,-5.035,102.01,155018,1,7390914
1sl5tSzfK1JrcQIcA8rYDy,"Grey, Bahari",I Miss You (feat. Bahari),Grey PS,E,Major,4 beats,0.65,0.764,0.0939,0.368,0.0,0.12,0.704,-5.219,102.01,192320,1,2900036
1snWlbcbgQpJfknoI30DWG,"Alan Walker, Au/Ra, Tomine Harket",Darkside,Kreatell Music,E,Minor,4 beats,0.425,0.642,0.0502,0.164,0.0,0.118,0.112,-5.06,170.008,211867,14,84503083
1sx0XsWUusUoPstbvokZjP,Tai Verdes,AOK,Arista Records,B,Major,4 beats,0.731,0.626,0.0805,0.125,0.0,0.183,0.862,-6.919,82.488,173640,13,79461131
1syf62zw48zu4FrPwMtDHk,J Balvin,Gris,UMLE - Latino,F#/Gb,Minor,4 beats,0.849,0.709,0.0794,0.229,0.0,0.329,0.916,-4.717,93.06,176627,1,7514854
1t67WYNfUxfOiwaz7SJ66b,Arctic Monkeys,One Point Perspective,Domino Recording Co,G#/Ab,Major,4 beats,0.714,0.585,0.0419,0.057,0.00444,0.144,0.842,-4.57,77.104,208640,1,6301161
1t9WgS8FN0534tLBRwbaxO,CJ,Whoopty,Warner Records,D#/Eb,Minor,4 beats,0.719,0.648,0.125,0.2,0.0,0.127,0.66,-7.6,140.201,123263,37,179009167
1tC5WMSlsGDFfqnrquB1ty,Beyoncé,"SPIRIT - From Disney's ""The Lion King""",Parkwood Entertainment/Columbia,A#/Bb,Major,4 beats,0.448,0.435,0.039,0.00988,0.0,0.0964,0.0466,-8.102,80.849,277030,1,4491520
1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights,Columbia,G,Minor,4 beats,0.815,0.518,0.0897,0.223,0.0,0.104,0.877,-6.594,151.891,177667,38,252702976
1tT55K6VEyO6XFDxK4lDQe,Peter Manos,In My Head,Capitol Records,A,Minor,4 beats,0.499,0.181,0.0429,0.745,0.00123,0.106,0.0747,-15.359,111.956,214533,1,4761551
1tkg4EHVoqnhR6iFEXb60y,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,A#/Bb,Major,4 beats,0.709,0.548,0.353,0.65,1.59e-06,0.133,0.543,-8.493,83.995,160000,50,584378254
1tp1xMJ1uaOktksskS0Fzs,"Gucci Mane, The Weeknd",Curve (feat. The Weeknd),Guwop Enterprises/Atlantic,G#/Ab,Major,4 beats,0.76,0.476,0.241,0.294,0.0,0.1,0.354,-8.103,147.01,161990,4,17216486
1tpbAGsGpZee5jDHMcLrUJ,"Dalex, Lenny Tavárez",Bellaquita,Rich Music,G#/Ab,Major,4 beats,0.584,0.698,0.106,0.09,6.87e-05,0.171,0.765,-3.961,166.047,204787,6,29555545
1trFxVLL8WKhYap543e74l,BTS,Airplane pt.2,BIGHIT MUSIC,C,Minor,4 beats,0.769,0.817,0.0339,0.0268,9.95e-05,0.084,0.866,-4.092,139.979,218615,2,11008618
1u0CD4fcBUB1xrG9fNgejh,"Ty Dolla $ign, 21 Savage",Clout (feat. 21 Savage),Atlantic Records,A#/Bb,Minor,4 beats,0.88,0.728,0.205,0.136,5.42e-05,0.337,0.715,-6.939,160.976,200373,1,4203727
1u0MOgWF1bbylVxpJG2ZjB,Big Sean,Owe Me,Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ,G#/Ab,Major,4 beats,0.62,0.609,0.145,0.44,0.0,0.115,0.404,-8.831,142.042,271693,1,3793026
1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,"Big Machine Records, LLC",F,Major,4 beats,0.76,0.703,0.054,0.103,0.0,0.0913,0.57,-5.412,95.997,231827,108,984205801
1u9oZzM8CTeCMXsdTXaOtY,Emir Can İğrek,Ali Cabbar,Hypers,C#/Db,Major,5 beats,0.382,0.357,0.0722,0.301,4.52e-06,0.325,0.442,-13.345,129.156,189130,1,7993947
1uA914Md6wsy9NDryyBypH,Juice WRLD,Man Of The Year,Grade A Productions/Interscope Records,E,Major,4 beats,0.621,0.695,0.0911,0.00584,0.0,0.086,0.298,-5.124,173.966,136408,2,17613507
1uAOCTevGnyKIDbgZdOCnE,Barbara Pravi,Voilà,Universal Music Division Virgin Music,D,Minor,4 beats,0.447,0.337,0.0631,0.773,0.0,0.298,0.603,-8.665,135.379,176816,1,6935400
1uJ7IQJdeAvmUDpIyZb0be,Capital Bra,Berlin lebt,Bra Musik,D,Major,4 beats,0.651,0.655,0.373,0.139,1.45e-06,0.104,0.393,-6.652,78.665,183829,1,5338012
1uL78kFWxhz3umTMWJu8n5,Lil Uzi Vert,Sauce It Up,Generation Now/Atlantic,F#/Gb,Minor,4 beats,0.813,0.528,0.313,0.0715,0.0,0.125,0.131,-6.305,79.532,207039,12,48257358
1uMHCAyGmHqyygoNRuo7MV,"bbno$, Rich Brian",edamame,bbno$,E,Minor,4 beats,0.815,0.848,0.115,0.023,0.000162,0.0265,0.684,-4.704,106.032,133707,7,49269963
1uN0f4NqMDcReSwXO6PLuG,Rihanna,Where Have You Been,Def Jam Recordings,C,Minor,4 beats,0.719,0.847,0.0916,0.00201,0.0204,0.223,0.444,-6.34,127.963,242680,1,8033394
1udwFobQ1JoOdWPQrp2b6u,"JID, 21 Savage, Baby Tate",Surround Sound (feat. 21 Savage & Baby Tate),Dreamville/Interscope,F,Major,4 beats,0.575,0.56,0.478,0.173,0.0,0.257,0.471,-7.302,75.956,229938,17,229346469
1uoL9GX45dTnmrWQ7Ii1Ft,Halsey,Not Afraid Anymore,Fifty Shades Darker,F,Minor,4 beats,0.548,0.731,0.0704,0.00308,4.02e-05,0.123,0.477,-6.997,131.973,226800,1,2827992
1uru26I2JKd2mQZt0MDCUe,James Arthur,Empty Space,Columbia Local,C#/Db,Major,4 beats,0.404,0.531,0.103,0.215,0.0,0.0521,0.321,-4.328,164.848,214227,3,14496255
1usK5eLBzpQTMwDt8SR2dr,Trippie Redd,Snake Skin,"TenThousand Projects, LLC",G#/Ab,Minor,4 beats,0.669,0.557,0.0498,0.0574,0.0,0.0662,0.553,-8.835,144.043,186944,1,4564747
1v1IXPXl73Z7zy6f5tUa9n,Drake,Emotionless,Cash Money/Drake LP6,C#/Db,Major,4 beats,0.413,0.676,0.213,0.0239,0.0,0.0811,0.0827,-5.124,173.478,302173,3,50569555
1v1oIWf2Xgh54kIWuKsDf6,AURORA,Runaway,Decca (UMO),B,Major,4 beats,0.422,0.302,0.0372,0.629,7.83e-05,0.104,0.123,-9.214,114.089,248827,21,198554137
1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,Aftermath,D,Major,4 beats,0.686,0.735,0.264,0.00921,0.00066,0.342,0.0596,-4.616,171.355,322227,133,548930070
1vBeIXlzbAieGoDqInav5j,Cardi B,Money Bag,Atlantic/KSR,A#/Bb,Minor,4 beats,0.947,0.788,0.124,0.107,0.000691,0.108,0.454,-6.138,129.977,229005,1,5329555
1vG3YuKRYqPwTmNmYgqkpg,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),C#/Db,Major,4 beats,0.668,0.684,0.0527,0.627,0.0,0.923,0.7,-5.937,108.138,187986,7,44793637
1vVNlXi8gf8tZ7OhnEs4VE,"French Montana, The Weeknd, Max B",A Lie,Bad Boy Entertainment/Epic Records,C#/Db,Minor,5 beats,0.516,0.792,0.216,0.0235,0.0,0.404,0.524,-5.38,121.189,226790,1,4952588
1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,Dance The Night - From Barbie The Album,Atlantic Records,B,Minor,4 beats,0.671,0.845,0.048,0.0207,0.0,0.329,0.775,-4.93,110.056,176579,42,743092114
1vYh9x8UmFTLbXiizk9Qc5,Jonas Brothers,I Believe,Jonas Brothers Recording,A,Major,4 beats,0.749,0.774,0.12,0.0857,1.14e-05,0.11,0.35,-6.221,99.019,217533,1,4785310
1vi9adPJiD4d22ybGp25hy,"Nas, Kanye West",Cops Shot The Kid,Mass Appeal / NAS,G,Major,4 beats,0.442,0.71,0.684,0.0264,0.0,0.618,0.508,-5.142,205.116,167908,1,4353563
1vvNmPOiUuyCbgWmtc6yfm,Calvin Harris,My Way,Columbia,E,Minor,4 beats,0.818,0.913,0.0426,0.093,3.69e-05,0.161,0.536,-3.06,119.986,219160,25,157402949
1vvcEHQdaUTvWt0EIUYcFK,"Kodak Black, NLE Choppa, Jimin, JVKE, Muni Long, Fast & Furious: The Fast Saga","Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",APG Inc – FF10,A#/Bb,Minor,4 beats,0.715,0.681,0.113,0.129,0.0,0.152,0.277,-4.25,84.924,175802,7,101831542
1w7cgGZR86yWz1pA2puVJD,Beyoncé,HEATED,Parkwood Entertainment/Columbia,C#/Db,Major,4 beats,0.785,0.732,0.164,0.0636,0.000807,0.265,0.496,-5.724,110.952,260771,1,8082666
1wC93sZRGcTgKLN2UWRSwW,Lorde,Perfect Places,Universal Music New Zealand Limited,C#/Db,Minor,4 beats,0.621,0.574,0.0555,0.00289,3.04e-05,0.128,0.537,-5.325,104.344,221874,3,13363211
1wGnp7ejkCuXRsehXx0PNP,"21 Savage, Metro Boomin",RIP Luv,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",F,Minor,3 beats,0.63,0.399,0.178,0.105,0.174,0.234,0.0657,-9.869,183.016,214192,1,4915080
1wJRveJZLSb1rjhnUHQiv6,"A Boogie Wit da Hoodie, 6ix9ine",Swervin (feat. 6ix9ine),Highbridge the Label / Atlantic Records,A,Major,4 beats,0.581,0.662,0.303,0.0153,0.0,0.111,0.434,-5.239,93.023,189487,46,353278785
1wTopxO5eQBpxrBXPSbsUn,Lana Del Rey,A&W,Polydor Records,A#/Bb,Major,4 beats,0.416,0.248,0.14,0.647,0.427,0.113,0.134,-14.62,161.667,433916,2,16988948
1wUnuiXMMvhudmzvcCtlZP,NewJeans,Get Up,ADOR,F,Major,3 beats,0.525,0.526,0.0534,0.634,0.127,0.103,0.562,-7.03,85.274,36227,1,10571427
1whfVLMKWqAX3uk97VXsNN,Ariana Grande,west side,Republic Records,B,Minor,4 beats,0.688,0.455,0.199,0.186,0.0,0.0794,0.557,-8.632,87.865,132279,1,9397167
1wjzFQodRWrPcQ0AnYnvQ9,Lauv,I Like Me Better,Lauv,A,Major,4 beats,0.752,0.505,0.253,0.535,2.55e-06,0.104,0.419,-7.621,91.97,197437,52,413638653
1wsLHgXJ4SKIfd5ePSX1hD,"Jonas Blue, Liam Payne, Lennon Stella",Polaroid,Positiva,G,Minor,4 beats,0.652,0.897,0.036,0.293,0.0,0.0722,0.475,-4.481,114.033,193377,4,16954828
1wsf1YFQSYND45y0GzJmf7,"Lil Baby, Drake",Yes Indeed,"Quality Control Music, LLC",F,Minor,4 beats,0.964,0.346,0.53,0.035,0.0,0.108,0.562,-9.309,119.958,142273,1,5580381
1wtOxkiel43cVs0Yux5Q4h,"Taylor Swift, Lana Del Rey",Snow On The Beach (feat. Lana Del Rey),Taylor Swift,A,Major,4 beats,0.663,0.319,0.0375,0.69,0.000993,0.117,0.193,-13.481,109.957,256124,8,170627648
1x3Qb8np6S1UvpSLthwEJN,"BLANCO, Sfera Ebbasta",MI FAI IMPAZZIRE,Universal Music Italia srL.,B,Major,4 beats,0.477,0.844,0.0458,0.00273,0.0,0.137,0.203,-4.87,169.941,220235,4,20666955
1x4MJYA9mJRph3fygU51K4,"Ufo361, RIN",Next,Stay High,A#/Bb,Minor,4 beats,0.825,0.749,0.182,0.0199,0.0,0.14,0.31,-4.805,154.943,164471,1,5302420
1x5sYLZiu9r5E43kMlt9f8,"Clean Bandit, Zara Larsson",Symphony (feat. Zara Larsson),Atlantic Records UK,C,Minor,4 beats,0.707,0.629,0.0563,0.259,1.6e-05,0.138,0.457,-4.581,122.863,212459,60,562297294
1xK1Gg9SxG8fy2Ya373oqb,"Myke Towers, Juhn",Bandido,White World Music,G#/Ab,Major,4 beats,0.713,0.617,0.0887,0.122,0.0,0.0962,0.682,-4.637,168.021,232853,33,430221400
1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,F#/Gb,Major,4 beats,0.571,0.544,0.0299,0.453,0.00805,0.322,0.216,-10.613,132.052,132631,80,931182212
1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Columbia,C,Minor,4 beats,0.767,0.481,0.0803,0.234,0.0,0.269,0.761,-8.52,150.076,171375,55,772646450
1xWH8zYtDeS9mW1JJG23VZ,Ariana Grande,R.E.M,Republic Records,A#/Bb,Minor,4 beats,0.831,0.485,0.15,0.375,1.47e-05,0.118,0.622,-6.677,80.022,245667,2,14786362
1xYpVRspgaLxdJLOTQkTjg,Travis Scott,STOP TRYING TO BE GOD,Cactus Jack / Epic,E,Minor,4 beats,0.588,0.567,0.0628,0.221,0.0,0.135,0.113,-3.738,150.009,338438,4,29303353
1xbtojAZsQjOgiGdGX6ChU,Lil Tecca,Ransom,Republic Records,G,Minor,4 beats,0.745,0.642,0.287,0.0204,0.0,0.0658,0.226,-6.257,179.974,131248,3,24013149
1xcOYJxDa5pObgxY1r0I9c,Lil Uzi Vert,I'm Sorry,Generation Now/Atlantic,C#/Db,Major,4 beats,0.858,0.547,0.29,0.213,0.0,0.104,0.303,-5.822,128.02,211883,2,16646238
1xemKSmCnH59ze3KX5wwgH,Doja Cat,Demons,Kemosabe Records/RCA Records,G#/Ab,Major,4 beats,0.821,0.341,0.281,8.73e-05,0.00746,0.18,0.344,-5.915,139.885,196653,1,10328727
1xfXXujIlLZAx5wpu46Nyk,BTS,Moon,BIGHIT MUSIC,F#/Gb,Major,4 beats,0.703,0.646,0.0596,0.0104,0.0,0.191,0.64,-6.658,141.87,208590,1,7850129
1xgWArLVFD1AKsLzftZYc2,"Oscar Maydon, Gabito Ballesteros, Chino Pacas",Elvira,Rancho Humilde,C#/Db,Major,3 beats,0.76,0.711,0.0646,0.0812,0.0,0.0921,0.798,-6.966,128.134,196832,1,8463058
1xndOD8CreR5ctkOv5G1LN,Dj Kass,Scooby Doo Pa Pa,eOne Music,A#/Bb,Minor,4 beats,0.91,0.754,0.239,0.0396,0.00154,0.122,0.63,-2.573,120.939,145972,3,10394462
1xs8bOvm3IzEYmcLJVOc34,Ayra Starr,Rush,Mavin Records,C#/Db,Major,4 beats,0.792,0.503,0.0626,0.0369,0.00057,0.0959,0.381,-8.044,99.97,185093,3,22698871
1xwAWUI6Dj0WGC3KiUPN0O,Taylor Swift,Vigilante Shit,Taylor Swift,E,Minor,4 beats,0.798,0.277,0.39,0.173,5.25e-05,0.121,0.163,-11.096,79.846,164801,6,122300185
1xy4apMFecGGkgBeaHFZ2M,Lauv,Chasing Fire,Lauv,F,Major,4 beats,0.709,0.562,0.0724,0.0449,0.0,0.217,0.386,-4.864,125.965,205267,6,27984186
1xzBco0xcoJEDXktl7Jxrr,Sheck Wes,Mo Bamba,Cactus Jack Records/ G.O.O.D. Music/ Interscope Records,E,Major,4 beats,0.729,0.625,0.0315,0.194,0.00986,0.248,0.261,-5.266,146.034,183907,42,379231112
1xzUQMiCoY5pdego0pHMeV,Kid Cudi,She Knows This,Republic Records,F#/Gb,Minor,4 beats,0.39,0.724,0.0889,0.162,0.0,0.393,0.312,-7.607,165.945,216560,1,10561183
1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,CUFF IT,Parkwood Entertainment/Columbia,G,Major,4 beats,0.78,0.689,0.141,0.0368,9.69e-06,0.0698,0.642,-5.668,115.042,225389,44,546496040
1xznGGDReH1oQq0xzbwXa3,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,C#/Db,Major,4 beats,0.791,0.619,0.0532,0.00784,0.00423,0.351,0.371,-5.886,103.989,173987,79,490517293
1y4jsQt7MjnZhiD1L6qFBC,Sub Urban,Cradles,NCS,C#/Db,Major,4 beats,0.534,0.589,0.325,0.256,6.02e-05,0.176,0.632,-1.865,78.616,209829,3,13099396
1yFiaFeSLpw4nDYTeErRZ6,Linkin Park,Leave Out All The Rest,Warner Records,C,Major,4 beats,0.514,0.637,0.0363,0.213,2.24e-06,0.389,0.18,-6.418,80.401,209307,1,3642188
1yHVHoz6Ny29gbbWJYVnFt,Niall Horan,Heaven,Capitol Records,F,Major,4 beats,0.571,0.761,0.0261,0.0708,0.0,0.331,0.681,-3.485,91.991,186043,5,54389656
1yHdZ9S6rBlNPH3LDNMy2P,"Juice WRLD, Halsey",Life's A Mess (feat. Halsey),Grade A Productions/Interscope Records,C#/Db,Major,4 beats,0.636,0.448,0.0359,0.335,0.0,0.17,0.186,-8.969,143.124,202206,1,5458976
1yOL7ZiXGx5ULeLoktAUAg,MARINA,Bubblegum Bitch,Atlantic Records UK,C,Minor,4 beats,0.495,0.856,0.0311,0.000219,0.0,0.103,0.609,-5.123,158.024,154667,7,37288201
1yYBOIXO2H9LDqEPui42GM,Samra,BaeBae,Urban,E,Minor,4 beats,0.628,0.712,0.156,0.282,0.0,0.156,0.45,-4.864,86.627,167827,1,5290730
1yYzuNd0KRyHVJ3NH8apBt,Mac Miller,Donald Trump,Rostrum Records,C#/Db,Minor,4 beats,0.632,0.898,0.119,0.128,0.0,0.449,0.797,-7.364,162.974,164587,1,4355164
1yeB8MUNeLo9Ek1UEpsyz6,"Drake, Sexyy Red, SZA",Rich Baby Daddy (feat. Sexyy Red & SZA),OVO/Republic,D,Major,4 beats,0.645,0.729,0.0528,0.0377,0.0,0.384,0.142,-4.56,146.01,319192,22,260026645
1yfyIdEw5U2bD5I6gxQCxW,"Avicii, Agnes, Vargas & Lagola","Tough Love (feat. Agnes, Vargas & Lagola)",Universal Music AB,G#/Ab,Major,4 beats,0.402,0.754,0.0432,0.143,0.0,0.358,0.621,-4.837,108.17,191248,5,6512015
1yoMvmasuxZfqHEipJhRbp,Maluma,Hawái,Sony Music Latin,F#/Gb,Minor,4 beats,0.783,0.727,0.389,0.185,2.46e-05,0.0626,0.558,-3.454,180.067,199112,60,761361926
1yxcKrEcxt4O03IIC25yHk,Tony Bennett,Winter Wonderland,Columbia/Legacy,D#/Eb,Major,4 beats,0.453,0.453,0.0395,0.871,0.0,0.218,0.586,-9.354,116.098,133213,7,19752182
1yxgsra98r3qAtxqiGZPiX,Travis Scott,BUTTERFLY EFFECT,Cactus Jack / Epic,B,Major,4 beats,0.763,0.598,0.0539,0.0714,0.0,0.112,0.182,-6.865,140.987,190678,52,333763000
1z9kQ14XBSN0r2v6fx4IdG,Rihanna,Diamonds,Def Jam Recordings,B,Minor,4 beats,0.564,0.71,0.0461,0.00125,0.0,0.109,0.393,-4.92,91.972,225147,14,115328313
1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,Thunder,Kid Ina Korner / Interscope,C,Major,4 beats,0.605,0.822,0.0438,0.00671,0.134,0.147,0.288,-4.833,167.997,187147,143,436757540
1zU8j1x3yi9xalMF96pzKp,Taylor Swift,Dear John (Taylor's Version),Taylor Swift,E,Major,3 beats,0.419,0.47,0.0296,0.0236,0.0,0.163,0.133,-5.016,119.294,405907,1,19841591
1zaDh3qaGSeSmulNyWlUxm,Bad Bunny,SI ELLA SALE,Rimas Entertainment LLC,G,Major,4 beats,0.869,0.727,0.123,0.0589,0.00991,0.107,0.92,-7.397,147.967,143240,1,7055918
1zayuwd1YLZsYDArkruHdL,Kendrick Lamar,The Heart Part 4,Top Dawg Entertainment,A,Minor,4 beats,0.669,0.434,0.714,0.501,0.000125,0.271,0.55,-15.218,129.326,288555,3,21007995
1zejeOnykpCoyVSit6Bwp3,Olivia Rodrigo,hope ur ok,Olivia Rodrigo PS,C,Major,4 beats,0.443,0.298,0.0644,0.388,1e-05,0.103,0.172,-12.181,77.253,209560,8,78027817
1zi7xx7UVEFkmKfv06H8x0,"Drake, Wizkid, Kyla",One Dance,Cash Money Records/Young Money Ent./Universal Rec.,C#/Db,Major,4 beats,0.792,0.625,0.0536,0.00776,0.0018,0.329,0.37,-5.609,103.967,173987,185,753828189
1zmgEIHE0eXH0IhBGuoTkP,Joji,Run,88rising Music,G,Major,3 beats,0.448,0.72,0.0332,0.0427,0.000292,0.614,0.361,-3.954,157.919,195000,3,5375789
1zsG4eaZmkA1dvjDDsAGLK,"Luis Fonsi, Demi Lovato",Échame La Culpa,UMLE - Latino,G,Major,4 beats,0.724,0.895,0.0411,0.0322,0.0,0.097,0.64,-3.617,96.022,173720,32,418157690
1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,C#/Db,Minor,4 beats,0.901,0.589,0.289,0.00302,0.000237,0.0992,0.399,-6.713,98.002,196600,51,766223621
